,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
5795,롯데_의성마늘무안양파2입,매일_멸균흰우유200ml,동원_모닝버터200g,선명_하루견과요거트,동원_꽁치400g,서울_ABC주스,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5796,선명_하루견과요거트,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5797,씨엔_블루베리100g,서울_ABC주스,삼립미각_이즈니버터와플,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5799,매일_멸균흰우유200ml,선명_하루견과요거트,광동_제주삼다수P500ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5800,nan,세척사과,지구인_채식주의샐러드볼,동원_지중해황도410g,에이치비_우유식빵,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5801,세척사과,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,선명_하루견과요거트,에이치비_우유식빵,크라운_새콤달콤블루소다,롯데_허쉬아몬드초콜릿,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5802,세척사과,실속_1500모닝롤6입,광동_제주삼다수P500ml,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5803,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5804,동원_통그릴델리햄150g,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5805,HJF_숯향가득삼겹살구이,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,이멕스_비첸지밀크크림65g,김천_깨끗한계란10입,푸드_뉴혼당패스트리,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5806,푸드_뉴혼당패스트리,광동_제주삼다수P500ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5807,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5808,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5809,더본_빽햄200g,HJF_숯향가득삼겹살구이,매일_멸균흰우유200ml,푸드_뉴혼당패스트리,실속_1500모닝롤6입,CJ_백설밀가루1kg,매크_본마망미니오렌지잼,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5810,매일_멸균흰우유200ml,nan,삼립미각_이즈니버터와플,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5811,도_고기듬뿍김치제육,매일_멸균흰우유200ml,동원_모닝버터200g,선명_하루견과요거트,지구인_채식주의샐러드볼,김천_깨끗한계란10입,실속_1500모닝롤6입,진진_강릉커피블랙8T,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5812,세척사과,지구인_채식주의샐러드볼,nan,선명_하루견과요거트,이멕스_비첸지밀크크림65g,CJ_백설정백당1kg,지구인_채식주의샐러드볼,서울_ABC주스,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5813,도_고기듬뿍김치제육,롯데_의성마늘무안양파2입,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5815,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5816,매일_멸균흰우유200ml,매일_우유속코코아,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5817,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5818,HJF_숯향가득삼겹살구이,지구인_채식주의샐러드볼,CJ_진한참기름110ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5819,HJF_숯향가득삼겹살구이,매일_멸균흰우유200ml,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5821,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5822,도_고기듬뿍김치제육,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,nan,서울_ABC주스,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5823,CJ_맛있는소시지160g,더본_빽햄200g,매일_멸균흰우유200ml,실속_1500모닝롤6입,서울_ABC주스,nan,롯데_허쉬아몬드초콜릿,롯데_허쉬아몬드초콜릿,농심_츄파춥스,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5824,에이치비_우유식빵,크라운_새콤달콤블루소다,서울_ABC주스,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5825,HJF_숯향가득삼겹살구이,매일_멸균흰우유200ml,동원_모닝버터200g,동원_체다치즈3입,지구인_채식주의샐러드볼,실속_1500모닝롤6입,에이치비_우유식빵,푸드_뉴혼당패스트리,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5826,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5827,동원_통그릴델리햄150g,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5828,지구인_채식주의샐러드볼,nan,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,선명_하루견과요거트,실속_1500모닝롤6입,CJ_백설밀가루1kg,nan,동서_콘푸라이트,서울_ABC주스,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5829,롯데_빅롤리팝버블껌,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5830,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5831,돌_후룻바틀파인애플666g,매일_멸균흰우유200ml,nan,선명_하루견과요거트,이멕스_비첸지밀크크림65g,동원_체다치즈3입,김천_깨끗한계란10입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5832,nan,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5833,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5834,마니커_바사삭치킨한마리,도_고기듬뿍김치제육,동원_통그릴델리햄150g,세척사과,에이치앤비_씨없는청포도,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,동원_모닝버터200g,동원_지중해황도410g,선명_하루견과요거트,이멕스_비첸지밀크크림65g,동원_체다치즈3입,푸드_뉴혼당패스트리,광동_제주삼다수P500ml,서울_ABC주스,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5835,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5836,새롬_썬키스트오렌지3입망,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5837,HJF_숯향가득삼겹살구이,돌_후룻바틀파인애플666g,세척사과,지구인_채식주의샐러드볼,이멕스_비첸지밀크크림65g,코카_토레타P900ml,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5838,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5839,동원_통그릴델리햄150g,동원_체다치즈3입,에이치비_우유식빵,푸드_뉴혼당패스트리,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5840,동원_체다치즈3입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5841,CJ_맛있는소시지160g,마니커_바사삭치킨한마리,HJF_숯향가득삼겹살구이,도_고기듬뿍김치제육,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,선명_하루견과요거트,nan,CJ_다시다멸치디포리,롯데_허쉬아몬드초콜릿,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5842,HJF_숯향가득삼겹살구이,지구인_채식주의샐러드볼,선명_하루견과요거트,매일_멸균흰우유200ml,nan,CJ_진한참기름110ml,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5843,HJF_숯향가득삼겹살구이,도_고기듬뿍김치제육,동원_통그릴델리햄150g,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5844,돌_후룻바틀파인애플666g,세척사과,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,광동_제주삼다수P500ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5845,nan,CJ_맛있는소시지160g,HJF_숯향가득삼겹살구이,롯데_의성마늘무안양파2입,nan,매일_멸균흰우유200ml,동원_체다치즈3입,동원_체다치즈3입,김천_깨끗한계란10입,실속_1500모닝롤6입,nan,농심_츄파춥스,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5847,CJ_맛있는소시지160g,마니커_바사삭치킨한마리,매일_멸균흰우유200ml,동원_모닝버터200g,코카_토레타P900ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5848,지구인_채식주의샐러드볼,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5849,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5850,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5852,HJF_숯향가득삼겹살구이,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,김천_깨끗한계란10입,푸드_뉴혼당패스트리,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5853,세척사과,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,실속_1500모닝롤6입,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5854,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5855,지구인_채식주의샐러드볼,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5856,도_고기듬뿍김치제육,지구인_채식주의샐러드볼,동원_체다치즈3입,푸드_뉴혼당패스트리,롯데_애플뚱모스빵,롯데_허쉬아몬드초콜릿,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5857,롯데_애플뚱모스빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5858,CJ_맛있는소시지160g,새롬_썬키스트오렌지3입망,지구인_채식주의샐러드볼,동원_체다치즈3입,nan,광동_제주삼다수P500ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5859,롯데_의성마늘무안양파2입,매일_멸균흰우유200ml,김천_깨끗한계란10입,실속_1500모닝롤6입,nan,광동_제주삼다수P500ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5860,HJF_숯향가득삼겹살구이,김천_깨끗한계란10입,실속_1500모닝롤6입,코카_토레타P900ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5861,nan,도_고기듬뿍김치제육,에이치앤비_씨없는청포도,지구인_채식주의샐러드볼,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5862,더본_빽햄200g,매일_멸균흰우유200ml,동원_체다치즈3입,진진_강릉커피블랙8T,광동_제주삼다수P500ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5863,돌_후룻바틀파인애플666g,에이치앤비_씨없는청포도,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5864,실속_1500모닝롤6입,에이치비_우유식빵,진진_강릉커피블랙8T,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5865,nan,동원_통그릴델리햄150g,씨엔_블루베리100g,롯데_의성마늘무안양파2입,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,nan,동원_지중해황도410g,실속_1500모닝롤6입,오리온_오뜨치즈6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5866,매일_멸균흰우유200ml,동원_모닝버터200g,동원_체다치즈3입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5867,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,nan,동원_체다치즈3입,지구인_채식주의샐러드볼,실속_1500모닝롤6입,CJ_백설정백당1kg,크라운_새콤달콤블루소다,nan,오리온_왕고래밥스낵,제이_초코츄러스맛팝콘,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5868,지구인_채식주의샐러드볼,롯데_의성마늘무안양파2입,지구인_채식주의샐러드볼,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5869,실속_1500모닝롤6입,에이치비_우유식빵,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5870,세척사과,지구인_채식주의샐러드볼,롯데_의성마늘무안양파2입,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,푸드_뉴혼당패스트리,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5871,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5872,nan,마니커_바사삭치킨한마리,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,김천_깨끗한계란10입,삼경_델몬트파인애플836g,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5873,nan,CJ_맛있는소시지160g,도_고기듬뿍김치제육,돌_후룻바틀파인애플666g,씨엔_블루베리100g,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,선명_하루견과요거트,코카_토레타P900ml,동원_체다치즈3입,동원_체다치즈3입,동원_꽁치400g,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5874,새롬_썬키스트오렌지3입망,돌_후룻바틀파인애플666g,세척사과,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5875,푸드_뉴혼당패스트리,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5876,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,지구인_채식주의샐러드볼,에이치비_우유식빵,nan,nan,오리온_왕고래밥스낵,롯데_애플뚱모스빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5877,더본_빽햄200g,매일_멸균흰우유200ml,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5879,HJF_숯향가득삼겹살구이,새롬_썬키스트오렌지3입망,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,동원_모닝버터200g,이멕스_비첸지밀크크림65g,롯데_스크류바아이스,nan,CJ_백설정백당1kg,nan,진진_강릉커피블랙8T,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5880,새롬_썬키스트오렌지3입망,매일_멸균흰우유200ml,선명_하루견과요거트,이멕스_비첸지밀크크림65g,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5881,CJ_맛있는소시지160g,매일_멸균흰우유200ml,동원_체다치즈3입,실속_1500모닝롤6입,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5882,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5883,새롬_썬키스트오렌지3입망,동원_모닝버터200g,매일_멸균흰우유200ml,도_브레드쏘야도시락,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5884,지구인_채식주의샐러드볼,오리온_왕고래밥스낵,매크_본마망미니오렌지잼,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5885,더본_빽햄200g,돌_후룻바틀파인애플666g,에이치비_우유식빵,푸드_뉴혼당패스트리,삼립미각_이즈니버터와플,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5886,CJ_맛있는소시지160g,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5887,CJ_맛있는소시지160g,마니커_바사삭치킨한마리,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,선명_하루견과요거트,이멕스_비첸지밀크크림65g,실속_1500모닝롤6입,푸드_뉴혼당패스트리,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5888,CJ_맛있는소시지160g,새롬_썬키스트오렌지3입망,선명_하루견과요거트,코카_환타파인애플캔250,김천_깨끗한계란10입,실속_1500모닝롤6입,동원_통그릴델리햄150g,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5889,CJ_맛있는소시지160g,더본_빽햄200g,돌_후룻바틀파인애플666g,매일_멸균흰우유200ml,선명_하루견과요거트,동원_체다치즈3입,실속_1500모닝롤6입,롯데_명장텐마늘빵,롯데_애플뚱모스빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5891,도_고기듬뿍김치제육,새롬_썬키스트오렌지3입망,돌_후룻바틀파인애플666g,매일_멸균흰우유200ml,매일_멸균흰우유200ml,지구인_채식주의샐러드볼,실속_1500모닝롤6입,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5892,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
